Block Type,96-Well 0.2-mL Block,,,,,,,,,,,
Chemistry,OTHER,,,,,,,,,,,
Date Created,2018-11-01 11:54:38 AM EDT,,,,,,,,,,,
Experiment Barcode,,,,,,,,,,,,
Experiment Comment,,,,,,,,,,,,
Experiment File Name,C:\Applied Biosystems\QuantStudio Design & Analysis Software\User Files\Scott\RT LAMP2.eds,,,,,,,,,,,
Experiment Name,RT LAMP,,,,,,,,,,,
Experiment Run End Time,2018-11-02 11:45:01 AM EDT,,,,,,,,,,,
Experiment Type,Custom,,,,,,,,,,,
Instrument Name,      272520984,,,,,,,,,,,
Instrument Serial Number,272520984,,,,,,,,,,,
Instrument Type,QuantStudio™ 5 System,,,,,,,,,,,
Passive Reference,FAM,,,,,,,,,,,
Post-read Stage/Step,"Stage 4, Step 1",,,,,,,,,,,
Pre-read Stage/Step,"Stage 1, Step 1",,,,,,,,,,,
Quantification Cycle Method,Ct,,,,,,,,,,,
Signal Smoothing On,true,,,,,,,,,,,
Stage/ Cycle where Ct Analysis is performed,"Stage3, Step1",,,,,,,,,,,
User Name,,,,,,,,,,,,
,,,,,,,,,,,,
Well,Well Position,Cycle,x1-m1,x1-m2,x2-m2,x2-m3,x3-m3,x3-m4,x4-m4,x4-m5,x5-m5,x5-m6
91,      H7,15,"-6,143.120",-381.578,-85.505,-482.312,89.632,"1,851.979","1,428.422","1,800.707","-4,768.578",-986.932
92,      H8,15,"-15,772.211","-4,927.160","-1,642.530","-1,344.764","-1,569.773",-634.153,-919.452,162.761,"-1,211.986",-331.307
93,      H9,15,-683.543,"5,889.102",462.317,435.485,521.721,416.424,-798.646,-412.259,"-5,777.343","-1,406.130"
94,      H10,15,"77,251.211","50,854.082","6,700.875","5,788.482","4,427.064","5,429.039","4,213.229","1,996.678","1,186.653",600.354
95,      H11,15,"23,371.039","9,014.687","1,615.927","1,514.091","1,037.035","1,796.745","4,254.155","1,956.268","4,485.698",760.377
96,      H12,15,"32,462.666","21,190.480","2,166.740","1,588.013",100.900,-976.808,"-2,090.063","-1,024.636",205.222,629.683
1,      A1,16,"4,409.979",-197.764,-214.751,-232.032,-457.139,"9,272.306","18,788.066","14,866.432","5,791.256","4,666.381"
2,      A2,16,41.178,"2,510.940",303.090,945.845,"1,683.534","11,609.022","18,029.010","14,479.815","1,059.186","2,831.070"
3,      A3,16,-208.305,"2,126.770",-783.085,92.668,7.988,"10,410.523","18,763.350","14,271.033",48.563,"3,182.522"
4,      A4,16,"-2,953.779","1,036.379",-499.879,-350.379,346.823,"11,694.634","19,991.875","13,886.129",-181.046,"3,415.401"
5,      A5,16,"62,149.441","28,877.275","2,539.146","1,734.095","1,035.531","12,830.967","21,173.369","15,300.516","5,743.340","4,214.043"
6,      A6,16,"5,288.127","5,212.557",197.779,-346.454,710.245,"12,056.083","21,410.555","15,566.575","1,044.243","3,518.052"
7,      A7,16,"-6,429.327","-17,608.451","-2,591.415","-4,076.774","-5,996.402","7,701.449","18,395.398","14,645.841","6,331.652","4,638.135"
8,      A8,16,"11,491.347",951.085,"-3,570.452","-4,121.509","-10,510.943","6,372.739","18,025.635","14,685.553","6,956.272","4,882.938"
9,      A9,16,"18,342.232","7,789.275",589.591,874.925,277.285,"10,837.532","19,427.080","14,122.354","6,178.936","4,056.107"
10,      A10,16,"1,165.352","-2,041.001",79.594,-366.007,622.712,"10,820.658","18,644.016","14,596.919","6,604.912","4,276.275"
11,      A11,16,"27,108.506","7,146.248",199.857,532.674,-113.569,"8,853.608","16,338.624","13,126.241","2,723.849","3,432.234"
12,      A12,16,"42,657.480","18,840.160","1,765.158",874.601,471.721,"10,203.750","18,126.164","15,407.969","8,372.129","5,382.613"
13,      B1,16,"-4,079.433","-2,315.173","-1,335.630",-707.780,-538.738,"8,360.381","15,528.764","13,127.635","4,090.012","4,402.343"
14,      B2,16,"9,191.404",-152.567,263.090,-866.560,-762.788,"9,062.989","18,763.072","14,969.677","7,563.676","4,106.925"
15,      B3,16,-853.282,"-4,206.813",-783.159,-844.640,-149.422,"10,319.418","19,742.967","13,763.241","7,156.409","4,137.998"
16,      B4,16,"14,818.631","8,420.121",544.811,186.026,748.551,"10,944.161","17,962.578","13,452.433","1,241.423","1,726.996"
17,      B5,16,"-4,875.695","-10,915.888","-1,732.568","-1,627.204",-648.516,"10,719.253","17,357.865","13,606.161","1,431.077","3,476.686"
18,      B6,16,"-2,326.114",-166.005,-311.387,-302.945,-6.942,"10,786.954","18,057.609","13,012.538","1,311.112","2,668.769"
19,      B7,16,"13,619.473","4,514.421",174.194,-953.765,"-1,427.523","8,104.004","15,819.826","12,284.522","4,801.334","3,051.523"
20,      B8,16,"33,302.828","17,244.084","1,584.011","1,087.345","1,221.560","12,448.273","20,845.773","14,773.040","7,279.691","4,130.707"
21,      B9,16,"15,297.735","6,607.988",426.750,402.435,651.810,"10,943.762","18,616.650","14,294.939","6,162.767","3,665.732"
22,      B10,16,"30,318.824","10,481.956","1,209.519",-208.262,714.942,"10,499.301","18,944.652","13,809.878","6,579.843","3,973.304"
23,      B11,16,"63,081.941","29,695.424","2,676.686","2,035.550","1,455.726","12,757.610","20,742.914","15,149.343","8,566.063","4,386.250"
24,      B12,16,"20,826.672","8,217.349",368.909,258.154,971.817,"8,755.621","16,835.723","12,844.244","6,369.892","4,235.644"
25,      C1,16,983.400,"-1,902.120",-941.614,"-1,268.477",-946.407,"10,056.366","18,794.895","15,657.818","7,395.227","4,323.961"
26,      C2,16,-711.875,"-2,667.313",-591.073,-426.950,-302.594,"10,380.350","18,780.850","14,285.559","6,203.224","3,896.665"
27,      C3,16,"-11,111.654","-7,975.375","-1,158.495","-1,362.447",-493.234,"10,576.227","18,987.658","13,241.423","4,594.432","2,413.949"
28,      C4,16,"8,401.009","6,535.119",694.178,"1,995.371","2,215.915","14,102.921","21,844.883","15,573.564","3,436.094","2,972.026"
29,      C5,16,"4,876.586","1,775.588",-117.246,400.852,554.594,"12,315.918","21,459.355","15,156.172","6,182.068","3,506.050"
30,      C6,16,"16,403.295","9,665.263",163.242,248.135,796.858,"12,372.370","18,307.605","13,679.795","1,332.585","2,353.481"
31,      C7,16,"44,158.098","28,372.756","3,727.043","3,075.575","2,365.919","2,969.026","2,564.631","1,411.036",247.740,-144.789
32,      C8,16,"20,617.871","15,031.305","1,491.915","1,448.448","1,386.754","1,643.401",897.442,-139.680,"-2,690.623","-1,071.287"
33,      C9,16,"2,821.267","6,167.635",536.393,777.036,758.237,851.026,-690.821,-74.286,"-3,432.318","-1,357.345"
34,      C10,16,"44,480.730","28,296.633","3,468.894","3,174.723","2,411.510","2,417.856","3,586.465",958.387,"1,097.537",683.497
35,      C11,16,"22,993.299","11,743.111","1,657.983","1,546.969",850.086,"1,711.641","2,784.583",881.000,"2,988.212",358.228
36,      C12,16,"18,242.730","3,935.369","2,126.411","1,304.081",497.815,"1,561.773","2,759.298","1,983.131","4,259.015",846.764
37,      D1,16,"10,582.137","3,019.366",-303.473,-99.294,"-2,461.061",-576.439,"1,523.313","1,207.638","1,245.202",-95.463
38,      D2,16,"3,949.967","5,552.404",791.429,598.145,99.520,172.877,99.465,-444.272,"-3,185.368",-472.840
39,      D3,16,"10,923.796","9,614.902",895.290,598.745,257.253,266.424,-910.130,"-1,057.251","-4,473.931",-911.190
40,      D4,16,"21,399.670","15,475.965","2,199.878","1,499.047","1,934.809","3,018.352","3,447.668","2,402.903",272.889,"1,139.908"
41,      D5,16,"12,602.300","9,779.845","1,286.331","1,410.544",822.326,"1,403.031","1,819.857",882.565,359.960,222.973
42,      D6,16,"25,314.523","22,773.902","2,376.973","1,944.121","1,207.643","1,485.104",97.970,436.082,"-3,780.353","-1,027.086"
43,      D7,16,"27,665.990","18,639.811","3,146.717","2,164.272","1,749.773","1,679.865",693.370,"1,027.559","1,052.168",950.389
44,      D8,16,"16,768.965","9,983.226","1,810.044","1,516.714",886.647,872.725,"1,826.349","1,093.254",275.602,100.870
45,      D9,16,"41,157.422","30,882.117","4,045.825","3,506.015","2,586.269","2,944.345","2,940.669","1,415.764",388.776,306.566
46,      D10,16,"13,283.662","-1,478.615",-831.149,"-1,858.775","-1,933.667","-3,249.520","-2,942.739","-3,024.437","-2,199.328","-2,831.391"
47,      D11,16,"28,615.041","17,047.941","2,565.736","1,913.758","1,100.874","2,421.527","3,222.027","1,242.047","2,259.717",810.866
48,      D12,16,"50,555.418","35,385.898","5,158.960","3,730.520","2,817.398","3,784.574","4,139.104","2,553.069","1,721.995","1,327.456"
49,      E1,16,"24,440.318","12,182.989","2,200.629","1,597.017","1,461.097","1,477.440","2,490.280",860.418,"3,177.910","1,101.674"
50,      E2,16,"7,197.201","8,993.002",591.937,959.197,891.581,"1,314.146","1,897.662",72.195,"-1,940.991",-768.068
51,      E3,16,"13,228.863","15,621.649","2,005.040","1,821.601","1,192.659","1,592.419",-179.486,-652.458,"-4,892.994","-1,853.129"
52,      E4,16,"14,488.270","16,321.399","1,985.573","1,834.340","1,551.846","2,143.986",223.276,-132.810,"-3,676.246",-744.911
53,      E5,16,"24,978.133","16,735.971","2,164.381","1,949.848","1,515.430","1,967.997","2,098.184","1,072.366","1,050.421",477.468
54,      E6,16,"11,105.438","14,258.052","1,283.094",566.287,436.050,536.178,"-2,043.319",-907.442,"-5,529.999",-973.789
55,      E7,16,"24,712.504","18,526.875","1,746.779","1,998.101","1,323.048","1,253.906",911.697,7.032,-679.332,-153.349
56,      E8,16,"12,096.644","8,680.689",859.145,697.140,708.225,"1,361.470",875.316,185.950,-762.114,92.964
57,      E9,16,"20,140.715","12,396.207","1,685.689","1,394.694",743.871,"1,189.334",844.818,247.855,246.234,244.126
58,      E10,16,"10,700.646","11,491.714","1,586.777","1,868.811","1,981.602","2,020.368",878.503,800.211,"-1,273.385",-76.463
59,      E11,16,"14,487.793","8,228.706","3,115.971","10,935.882","16,239.000","24,725.166","31,760.443","8,274.479","2,765.606","1,318.885"
60,      E12,16,"20,316.775","10,326.438","1,596.030","1,058.796",910.857,"2,095.243","2,515.679","1,144.008","1,550.536",564.263
61,      F1,16,"15,671.326","7,709.188","1,971.672",854.995,781.188,"1,850.238","3,165.999",456.222,"1,255.819",538.192
62,      F2,16,"10,304.813","7,693.583","1,675.672","1,157.174",892.498,"1,457.061",836.425,27.316,120.666,-58.209
63,      F3,16,"3,008.595","2,648.588",99.791,-486.426,423.098,723.331,563.520,-291.165,-383.749,705.799
64,      F4,16,"11,604.091","9,248.493","1,431.162",766.954,786.310,"1,859.885","1,914.577",927.550,-565.777,222.172
65,      F5,16,"28,045.332","20,806.459","3,212.698","4,184.854","4,409.719","6,781.246","7,965.935","2,855.254","1,030.810",951.344
66,      F6,16,"-8,628.758","-4,139.900",187.116,-370.769,457.191,220.741,828.892,232.607,"-1,071.447",-111.288
67,      F7,16,"23,230.445","13,498.947","1,534.033","1,056.694",836.991,"1,380.654",907.687,863.969,"-1,017.614",-127.733
68,      F8,16,"14,308.748","10,295.504","1,016.706","1,036.620",705.264,"1,068.362","1,274.864",66.863,-50.469,-435.956
69,      F9,16,"28,947.457","20,904.850","3,052.553","2,910.795","3,007.426","3,124.473","3,180.765",669.185,"1,183.008",587.709
70,      F10,16,"38,365.129","25,577.236","3,115.015","3,475.507","3,046.175","3,943.577","4,625.125","2,070.777","1,766.231",653.685
71,      F11,16,"13,819.045","6,151.384","1,456.558",97.303,"-1,346.792","-1,426.337","-1,870.837","-1,416.795","2,131.385",749.062
72,      F12,16,"59,704.359","34,448.094","4,642.266","3,407.812","2,027.510","2,988.631","3,816.167",874.558,"2,863.288","1,120.998"
73,      G1,16,"31,524.230","16,570.510","2,056.497","2,068.725","1,819.177","2,143.435","4,510.651","1,153.409","3,875.743","1,891.072"
74,      G2,16,"18,021.672","12,866.644","1,156.575",757.881,"1,112.607","1,988.817","2,326.476","1,176.698",-457.384,231.651
75,      G3,16,-233.405,"5,681.056",612.494,669.924,473.485,"1,028.846",-572.961,109.753,"-5,003.602",-826.612
76,      G4,16,868.289,"6,602.360",430.024,419.693,761.770,422.349,167.751,219.516,"-4,064.628",-324.795
77,      G5,16,"9,544.157","8,331.825",903.253,458.285,"1,480.816","1,597.478","2,929.520",827.951,-281.063,332.523
78,      G6,16,"23,108.041","19,898.281","2,640.223","1,881.747","1,954.806","1,758.203","1,461.329",814.577,"-2,841.880",219.413
79,      G7,16,"14,189.944","9,210.767","1,091.084",964.357,671.017,"1,149.668","1,186.906",901.762,322.364,75.162
80,      G8,16,"16,393.725","16,824.010","2,030.765","1,875.326",800.976,"1,038.411",-291.599,-32.069,"-5,669.213",-567.859
81,      G9,16,"63,811.895","45,289.219","6,395.650","5,048.091","4,566.124","4,724.384","4,221.584","1,471.752","1,331.120",933.833
82,      G10,16,"52,804.535","40,877.188","4,970.653","3,527.708","2,629.654","3,259.489","1,915.083","1,631.105","-1,159.374",439.245
83,      G11,16,"46,208.793","20,739.854","2,346.220","-1,345.601","-4,263.858","-1,661.267","-1,029.370","1,587.815",872.618,741.242
84,      G12,16,"6,113.269",904.008,540.951,259.335,461.995,254.207,"2,770.085","1,308.878","2,823.603",915.940
85,      H1,16,"81,037.406","56,488.961","9,329.929","8,882.014","7,544.529","10,392.450","12,700.428","5,371.131","2,458.373","1,952.349"
86,      H2,16,"-12,829.099","-23,430.770","-7,413.034","-8,421.946","-8,248.638","-13,371.351","-13,801.200","-10,351.626","-7,870.108","-7,744.167"
87,      H3,16,"20,442.307","11,880.819","1,820.031","1,256.854","1,255.497","1,934.692","2,081.315","1,214.854",108.329,160.266
88,      H4,16,"26,515.844","8,833.189","1,784.528","1,282.728","1,256.490","1,840.815","3,163.949","1,428.079","4,941.925","2,048.696"
89,      H5,16,"14,416.986","16,391.908","1,708.200","1,060.385",702.957,"2,119.000","2,349.599","1,838.123","-3,544.249","-1,075.754"
90,      H6,16,"32,185.314","21,227.945","2,963.812","2,092.076","2,266.708","5,399.265","6,867.300","3,524.059","1,721.267","1,546.593"
91,      H7,16,"-6,505.618",-50.402,-32.525,-393.889,458.078,"2,068.458","1,406.093","1,622.591","-4,715.774",-818.148
92,      H8,16,"-15,371.801","-5,191.052","-1,632.180","-1,003.475",-966.618,-438.449,"-1,024.948",162.985,"-1,075.349",-174.640
93,      H9,16,-619.158,"5,357.284",440.914,415.083,364.583,330.314,-72.738,-426.512,"-5,736.614","-1,389.374"
94,      H10,16,"76,406.805","50,177.180","6,953.926","5,476.696","4,974.591","5,584.610","4,367.099","1,892.356","1,655.187",918.865
95,      H11,16,"23,759.813","9,507.630","2,061.352","1,186.423","1,185.686","1,712.364","4,814.508","1,993.317","4,284.318",677.783
96,      H12,16,"32,627.514","19,633.350","2,096.015","1,517.047",753.676,"-1,134.398","-2,004.516","-1,023.102",346.729,711.385
1,      A1,17,"4,216.220",215.235,-497.409,-320.050,-279.375,"9,300.327","18,922.082","15,040.700","5,683.253","4,968.317"
2,      A2,17,-843.911,"3,243.138",517.446,847.615,"1,648.563","11,582.784","18,190.217","14,636.362","1,106.416","2,479.641"
3,      A3,17,-295.552,"3,081.701",-750.227,-208.385,10.021,"10,156.772","18,512.605","13,996.182",213.799,"2,867.719"
4,      A4,17,"-3,218.246","1,641.266",-616.234,-245.184,411.812,"11,500.421","20,015.070","13,947.485",-290.469,"3,186.295"
5,      A5,17,"62,302.090","28,726.822","2,453.636","1,752.521",953.468,"12,896.014","20,856.736","15,163.118","5,770.383","3,777.868"
6,      A6,17,"4,855.215","4,702.423",-152.979,-15.091,411.210,"11,958.762","20,944.938","15,360.462","1,406.141","3,427.099"
7,      A7,17,"-6,855.651","-17,764.561","-2,738.094","-4,080.019","-5,960.912","7,462.557","17,990.145","14,714.780","5,999.307","4,597.565"
8,      A8,17,"11,377.897","1,176.185","-3,664.925","-3,911.515","-10,608.565","6,132.745","17,631.406","14,509.899","7,291.929","4,715.159"
9,      A9,17,"18,029.527","7,754.183",516.608,730.297,413.843,"10,951.489","19,205.051","14,128.001","6,077.885","3,732.038"
10,      A10,17,"1,107.799","-1,663.815",47.315,134.787,327.603,"10,502.563","18,631.174","14,825.582","6,701.844","4,012.861"
11,      A11,17,"27,121.490","7,370.230",256.848,422.270,-276.507,"8,774.536","16,361.331","13,186.852","2,791.047","3,198.163"
12,      A12,17,"42,348.004","17,327.387","1,785.064",928.307,580.646,"10,013.167","18,246.748","15,635.251","8,394.063","5,292.137"
13,      B1,17,"-4,489.153","-2,589.654","-1,746.780",-795.755,-681.172,"8,316.283","16,070.068","13,333.193","4,298.600","4,418.318"
14,      B2,17,"9,008.865","1,170.640",220.679,-861.714,"-1,009.513","8,930.967","18,657.980","15,206.219","7,695.730","3,890.569"
15,      B3,17,-617.769,"-4,820.508",78.391,-616.481,20.084,"10,121.297","19,740.314","13,980.463","7,621.717","4,194.456"
16,      B4,17,"14,749.954","8,247.126",438.417,257.424,983.810,"10,983.902","17,990.604","13,565.314","1,329.192","1,452.356"
17,      B5,17,"-4,839.469","-11,332.393","-1,969.743","-1,588.323","-1,146.673","10,332.129","17,515.094","13,746.237","1,634.044","3,519.807"
18,      B6,17,"-2,060.582",46.226,-169.939,-320.143,316.885,"10,816.236","18,444.979","13,189.674","1,491.868","2,595.420"
19,      B7,17,"13,693.427","4,851.561",338.619,"-1,142.430","-1,291.041","8,359.046","16,199.431","12,699.097","4,816.617","3,264.190"
20,      B8,17,"33,225.969","17,399.869","1,610.799","1,212.623","1,154.803","12,369.568","20,479.041","14,741.273","7,107.106","4,079.747"
21,      B9,17,"14,529.592","6,176.268","1,201.906",410.566,843.690,"10,925.611","18,589.379","14,281.188","6,484.256","3,631.349"
22,      B10,17,"30,138.205","10,330.531","1,245.911",-230.828,744.069,"10,555.433","18,787.596","13,651.958","6,836.172","4,308.559"
23,      B11,17,"63,061.445","29,928.838","2,668.797","1,806.178","1,891.437","12,736.829","20,514.045","15,338.517","8,788.239","4,305.126"
24,      B12,17,"20,733.611","8,414.061",590.316,311.860,793.244,"8,430.434","16,755.795","12,966.522","6,657.951","4,776.837"
25,      C1,17,680.442,"-1,833.773","-1,373.822","-1,017.911","-1,133.805","9,820.541","19,636.918","15,927.780","7,469.652","4,410.988"
26,      C2,17,"-1,311.985","-2,247.701",-579.354,-572.652,203.203,"10,302.666","19,022.133","14,215.493","6,389.647","3,995.403"
27,      C3,17,"-11,125.330","-6,832.706","-1,498.959","-1,638.958",-280.897,"10,677.410","19,565.029","13,586.372","4,260.294","2,526.269"
28,      C4,17,"8,090.619","7,124.146",858.909,"1,984.387","2,299.086","13,955.899","22,207.795","15,656.751","3,618.575","3,121.734"
29,      C5,17,"4,952.627","2,033.277",-139.178,687.435,463.917,"12,127.684","21,449.889","15,005.173","6,256.824","3,610.146"
30,      C6,17,"16,193.609","9,147.889",236.711,485.308,916.932,"12,365.681","18,532.035","13,311.776","1,335.193","2,094.260"
31,      C7,17,"43,608.020","29,149.693","3,674.242","3,345.939","2,695.143","2,901.118","2,548.914","1,465.678",307.911,20.668
32,      C8,17,"20,477.014","15,889.028","1,651.000","1,426.795","1,239.399","1,747.090",976.829,-79.874,"-2,595.916","-1,214.261"
33,      C9,17,"2,463.645","6,713.961",547.104,734.056,"1,027.739",784.753,-915.363,-395.960,"-3,625.943","-1,405.543"
34,      C10,17,"44,210.742","28,848.160","3,692.566","3,312.730","2,308.771","2,540.715","3,768.294",875.929,"1,267.182",946.230
35,      C11,17,"22,651.988","12,486.149","1,610.968","1,582.653",982.650,"1,764.600","2,510.005",606.071,"2,682.438",377.014
36,      C12,17,"18,660.719","4,956.715","2,065.181","1,459.942",239.098,"1,636.645","2,929.841","1,831.711","4,383.602",984.253
37,      D1,17,"10,311.172","3,889.718",-97.008,185.867,"-2,503.781",-385.005,"1,501.021","1,183.654","1,022.696",-147.093
38,      D2,17,"4,106.059","4,934.614",266.602,-3.708,343.135,299.229,339.815,-194.430,"-3,212.378",-584.625
39,      D3,17,"11,039.004","9,301.828",713.094,586.804,-13.764,276.467,-974.220,-915.436,"-4,205.285",-838.625
40,      D4,17,"21,089.090","14,630.119","2,284.004","1,449.009","2,125.847","2,942.410","3,626.972","2,462.154",118.777,938.469
41,      D5,17,"12,743.881","9,485.244","1,378.481","1,433.966","1,237.015","1,593.727","1,792.291",780.684,32.986,247.659
42,      D6,17,"24,998.668","22,626.207","2,318.533","2,188.591","1,166.285","1,740.578",114.129,402.862,"-3,398.560","-1,148.489"
43,      D7,17,"28,181.578","18,772.113","2,979.723","2,079.002","1,774.684","1,660.227",613.327,"1,080.156","1,072.637","1,039.303"
44,      D8,17,"17,177.072","9,869.715","1,685.885","1,602.439",738.906,"1,132.536","1,640.023","1,147.363",220.953,202.863
45,      D9,17,"41,465.047","30,859.246","4,146.371","3,710.452","2,574.729","2,727.382","2,924.772","1,431.913",572.982,255.065
46,      D10,17,"13,208.075","-1,220.614","-1,188.443","-1,890.123","-1,803.395","-3,315.067","-3,151.551","-2,894.707","-2,290.908","-2,911.677"
47,      D11,17,"27,943.998","17,169.695","2,483.653","2,055.956","1,401.295","2,294.426","3,532.186","1,164.367","2,312.035",342.121
48,      D12,17,"50,284.043","34,821.293","4,856.154","3,489.897","2,936.828","3,673.797","3,963.059","2,584.966","1,763.145",935.636
49,      E1,17,"25,263.391","12,819.042","2,509.642","1,745.561","1,364.023","1,278.548","2,495.861",704.497,"3,013.418","1,265.557"
50,      E2,17,"6,657.217","8,597.709","1,146.108","1,180.465",955.706,"1,413.887","1,660.403",-51.333,"-2,339.995",-668.811
51,      E3,17,"13,942.915","15,197.567","1,872.946","1,949.067","1,517.396","1,411.894",-113.853,-772.886,"-4,930.726","-1,743.227"
52,      E4,17,"14,240.576","16,286.479","2,162.701","1,958.499","1,535.091","1,967.593",760.497,-194.382,"-3,814.733",-641.223
53,      E5,17,"24,713.635","16,352.868","2,154.241","2,046.404","1,532.828","2,000.068","2,205.700","1,064.590","1,013.652",438.958
54,      E6,17,"11,192.183","14,237.108","1,450.106",777.211,612.354,563.789,"-2,016.964","-1,110.712","-5,501.776","-1,172.249"
55,      E7,17,"24,519.244","17,286.744","1,986.928","1,896.839","1,359.986","1,157.772","1,061.867",-111.440,-906.749,-187.664
56,      E8,17,"11,973.007","8,503.854","1,047.946",628.572,973.825,"1,211.644",661.254,282.751,-823.983,135.448
57,      E9,17,"19,873.895","12,461.499","1,859.430","1,207.048",926.801,"1,262.087","1,035.539",125.591,361.247,-106.965
58,      E10,17,"11,004.529","12,458.909","1,831.719","1,830.686","1,773.218","2,081.210","1,218.432",692.099,"-1,462.974",42.493
59,      E11,17,"14,676.144","7,751.304","3,116.984","10,778.996","16,225.647","24,720.586","32,204.793","8,402.493","3,089.333","1,417.523"
60,      E12,17,"20,200.938","9,687.102","1,348.918","1,447.473",656.174,"2,047.290","2,967.287","1,003.297","1,439.206",424.729
61,      F1,17,"15,683.632","6,181.777","1,997.644",729.027,694.476,"1,606.182","3,022.256",281.941,"1,283.038",751.382
62,      F2,17,"9,560.063","7,370.313","1,429.880","1,073.832","1,050.431","1,330.238",643.729,119.828,14.538,0.737
63,      F3,17,"2,525.615","2,512.741",381.096,-231.746,259.681,682.893,616.172,-347.278,-605.940,580.223
64,      F4,17,"11,027.464","8,848.905","1,321.955",701.240,955.911,"1,823.527","1,719.461",730.151,-834.473,247.006
65,      F5,17,"28,150.033","20,682.844","2,951.605","4,075.377","4,517.377","6,675.471","7,711.931","2,846.467",770.226,"1,073.624"
66,      F6,17,"-8,852.307","-3,772.950",143.484,-291.564,78.833,174.012,647.358,300.894,"-1,204.089",-180.343
67,      F7,17,"23,126.037","13,257.271","1,226.324","1,036.720",913.315,"1,224.728","1,022.744",657.935,-814.390,-36.333
68,      F8,17,"14,793.988","10,588.974","1,026.655",962.246,622.527,892.835,"1,307.536",290.786,145.049,-399.714
69,      F9,17,"28,951.111","20,524.566","2,883.371","2,890.289","2,945.645","3,180.199","3,037.300",714.079,793.499,693.358
70,      F10,17,"37,819.145","26,384.559","2,952.356","3,738.002","3,103.733","3,724.006","4,321.642","2,005.766","1,972.716","1,076.463"
71,      F11,17,"14,151.115","6,966.951","1,193.763",-571.061,"-1,210.557","-1,658.772","-1,378.048","-1,430.068","2,008.535",705.922
72,      F12,17,"60,035.508","34,545.984","4,760.132","3,079.151","2,302.504","2,982.405","3,921.320","1,087.977","2,541.821",783.720
73,      G1,17,"31,905.527","17,237.652","2,326.201","1,969.601","1,536.159","2,405.567","4,377.631","1,071.076","3,443.165","1,600.855"
74,      G2,17,"18,304.641","12,205.085","1,176.323",732.672,"1,188.717","1,842.991","2,264.936","1,009.727",-522.929,244.977
75,      G3,17,-386.688,"5,937.838",554.810,621.516,642.239,"1,067.318","-1,048.184",218.313,"-5,274.139","-1,171.875"
76,      G4,17,989.067,"7,029.682",451.694,410.094,348.839,488.423,34.481,106.813,"-3,573.320",-340.966
77,      G5,17,"9,948.160","8,543.262","1,136.761",697.835,"1,195.464","1,550.439","2,688.896","1,033.740",-210.915,201.773
78,      G6,17,"23,339.877","19,797.027","2,616.735","2,162.860","1,818.249","1,929.496","1,233.336",685.669,"-2,579.014",85.794
79,      G7,17,"14,373.688","10,608.766",921.890,"1,031.176",657.111,"1,260.302","1,058.885",922.780,252.603,45.732
80,      G8,17,"16,294.310","17,387.166","1,801.923","1,879.614",799.412,775.944,-480.913,-282.092,"-5,229.266",-519.708
81,      G9,17,"65,445.805","45,504.465","6,674.348","5,341.533","4,624.884","4,848.536","3,949.294","1,371.137","1,398.615",635.013
82,      G10,17,"52,433.461","40,271.777","4,570.182","3,651.690","2,673.784","3,153.887","1,649.735","1,412.693","-1,155.257",739.798
83,      G11,17,"45,523.469","21,001.492","2,634.883","-1,410.663","-4,480.474","-1,522.751",-967.189,"1,501.093","1,312.137",612.612
84,      G12,17,"5,420.092",276.302,993.961,174.456,527.868,489.811,"2,582.471","1,361.765","3,234.273",923.691
85,      H1,17,"81,178.547","58,259.117","9,765.031","9,126.989","7,862.912","10,094.034","12,086.138","5,294.683","2,728.941","1,579.652"
86,      H2,17,"-13,535.332","-24,148.150","-7,400.229","-7,848.649","-8,264.772","-13,335.633","-14,068.622","-10,424.235","-7,625.999","-7,547.051"
87,      H3,17,"20,809.408","11,227.719","1,467.522","1,420.839","1,033.629","2,127.677","2,009.006","1,200.499",526.557,-114.332
88,      H4,17,"26,878.748","9,192.227","1,704.070","1,407.434",862.265,"1,680.420","2,932.005","1,681.445","5,108.713","2,046.114"
89,      H5,17,"14,297.132","16,289.037","1,398.795",957.672,558.548,"2,250.327","2,279.646","1,571.962","-3,619.193","-1,005.095"
90,      H6,17,"32,137.465","20,911.547","2,867.900","2,230.489","1,956.321","5,356.424","6,244.517","3,623.008","1,318.101","1,645.689"
91,      H7,17,"-6,062.057",-229.778,-373.676,-274.535,-31.434,"1,891.288","1,561.943","1,668.706","-4,579.017","-1,091.379"
92,      H8,17,"-15,568.286","-5,312.822","-1,558.418",-923.301,"-1,433.317",-651.868,"-1,068.904",287.405,"-1,076.130",-56.877
93,      H9,17,"-1,081.652","5,884.704",471.820,458.801,275.149,450.123,-459.484,-365.986,"-5,958.110","-1,432.981"
94,      H10,17,"76,885.359","51,298.645","6,808.265","5,352.113","4,413.448","5,517.491","4,618.126","1,816.299","1,394.691","1,011.748"
95,      H11,17,"24,003.523","8,944.367","1,315.950","1,194.080","1,052.810","1,857.202","4,769.251","1,781.515","4,484.253",870.824
96,      H12,17,"32,855.566","19,948.947","2,512.897","1,532.941",182.400,-977.605,"-1,476.574","-1,003.855",84.052,561.977
1,      A1,18,"4,138.138",-741.792,7.506,178.798,-635.760,"9,117.474","19,155.682","15,622.910","6,155.073","4,589.310"
2,      A2,18,-724.263,"2,731.324",796.082,"1,027.487","1,546.273","11,729.282","18,041.877","14,598.945","1,247.578","2,586.516"
